id,name,source,pack,category,tags,triangles,vertices,groups,animMode,hasUV,textured,sizeX,sizeY,sizeZ,bytes,file
kenney/space-station-kit/chair-headrest,"chair-headrest",kenney,space-station-kit,buildings,"building furniture scifi",212,636,1,whole-model,True,True,0.300,0.700,0.350,9186,kenney/space-station-kit/chair-headrest.obj
kenney/space-station-kit/computer,"computer",kenney,space-station-kit,buildings,"building scifi",280,840,1,whole-model,True,True,0.400,0.661,0.438,12362,kenney/space-station-kit/computer.obj
kenney/space-station-kit/computer-screen,"computer-screen",kenney,space-station-kit,buildings,"building scifi",396,1188,1,whole-model,True,True,0.800,0.661,0.438,17346,kenney/space-station-kit/computer-screen.obj
kenney/space-station-kit/computer-system,"computer-system",kenney,space-station-kit,buildings,"building scifi",352,1056,1,whole-model,True,True,0.900,0.600,0.695,15507,kenney/space-station-kit/computer-system.obj
kenney/space-station-kit/computer-wide,"computer-wide",kenney,space-station-kit,buildings,"building scifi",348,1044,1,whole-model,True,True,0.800,0.497,0.533,15050,kenney/space-station-kit/computer-wide.obj
kenney/space-station-kit/container,"container",kenney,space-station-kit,buildings,"building scifi",176,528,1,whole-model,True,True,0.575,0.600,0.575,6713,kenney/space-station-kit/container.obj
kenney/space-station-kit/container-flat,"container-flat",kenney,space-station-kit,buildings,"building scifi",232,696,1,whole-model,True,True,0.659,0.600,1.091,10620,kenney/space-station-kit/container-flat.obj
kenney/space-station-kit/container-flat-open,"container-flat-open",kenney,space-station-kit,buildings,"building scifi",264,792,1,whole-model,True,True,0.659,0.600,0.991,11755,kenney/space-station-kit/container-flat-open.obj
kenney/space-station-kit/container-tall,"container-tall",kenney,space-station-kit,buildings,"building scifi",172,516,2,two-part,True,True,0.600,0.900,0.600,6910,kenney/space-station-kit/container-tall.obj
kenney/space-station-kit/container-wide,"container-wide",kenney,space-station-kit,buildings,"building scifi",232,696,1,whole-model,True,True,0.600,0.700,0.600,9338,kenney/space-station-kit/container-wide.obj
kenney/space-station-kit/display-wall,"display-wall",kenney,space-station-kit,buildings,"building scifi wall",172,516,1,whole-model,True,True,0.400,0.461,0.384,7612,kenney/space-station-kit/display-wall.obj
kenney/space-station-kit/display-wall-wide,"display-wall-wide",kenney,space-station-kit,buildings,"building scifi wall",192,576,1,whole-model,True,True,0.600,0.461,0.384,8499,kenney/space-station-kit/display-wall-wide.obj
kenney/space-station-kit/door-double,"door-double",kenney,space-station-kit,buildings,"building door scifi",104,312,1,whole-model,True,True,0.600,0.700,0.100,3539,kenney/space-station-kit/door-double.obj
kenney/space-station-kit/door-double-closed,"door-double-closed",kenney,space-station-kit,buildings,"building door scifi",96,288,2,two-part,True,True,0.600,0.700,0.100,3575,kenney/space-station-kit/door-double-closed.obj
kenney/space-station-kit/door-double-half,"door-double-half",kenney,space-station-kit,buildings,"building door scifi",80,240,1,whole-model,True,True,0.600,0.700,0.100,2854,kenney/space-station-kit/door-double-half.obj
kenney/space-station-kit/door-single,"door-single",kenney,space-station-kit,buildings,"building door scifi",104,312,1,whole-model,True,True,0.400,0.700,0.100,3537,kenney/space-station-kit/door-single.obj
kenney/space-station-kit/door-single-closed,"door-single-closed",kenney,space-station-kit,buildings,"building door scifi",96,288,2,two-part,True,True,0.400,0.700,0.100,3575,kenney/space-station-kit/door-single-closed.obj
kenney/space-station-kit/door-single-half,"door-single-half",kenney,space-station-kit,buildings,"building door scifi",80,240,1,whole-model,True,True,0.400,0.700,0.100,2862,kenney/space-station-kit/door-single-half.obj
kenney/space-station-kit/floor,"floor",kenney,space-station-kit,buildings,"building floor scifi",24,72,1,whole-model,True,True,1.000,0.300,1.000,919,kenney/space-station-kit/floor.obj
kenney/space-station-kit/floor-corner,"floor-corner",kenney,space-station-kit,buildings,"building floor scifi",32,96,1,whole-model,True,True,1.000,0.300,1.000,1197,kenney/space-station-kit/floor-corner.obj
kenney/space-station-kit/floor-detail,"floor-detail",kenney,space-station-kit,buildings,"building floor scifi",88,264,1,whole-model,True,True,1.000,0.325,1.000,3134,kenney/space-station-kit/floor-detail.obj
kenney/space-station-kit/floor-panel,"floor-panel",kenney,space-station-kit,buildings,"building floor scifi",184,552,1,whole-model,True,True,1.000,0.300,1.000,6755,kenney/space-station-kit/floor-panel.obj
kenney/space-station-kit/floor-panel-corner,"floor-panel-corner",kenney,space-station-kit,buildings,"building floor scifi",104,312,1,whole-model,True,True,1.000,0.300,1.000,3920,kenney/space-station-kit/floor-panel-corner.obj
kenney/space-station-kit/floor-panel-end,"floor-panel-end",kenney,space-station-kit,buildings,"building floor scifi",120,360,1,whole-model,True,True,1.000,0.300,1.000,4322,kenney/space-station-kit/floor-panel-end.obj
kenney/space-station-kit/floor-panel-straight,"floor-panel-straight",kenney,space-station-kit,buildings,"building floor scifi",120,360,1,whole-model,True,True,1.000,0.300,1.000,4213,kenney/space-station-kit/floor-panel-straight.obj
kenney/space-station-kit/pipe,"pipe",kenney,space-station-kit,buildings,"building industrial scifi",40,120,1,whole-model,True,True,0.246,0.500,0.285,1525,kenney/space-station-kit/pipe.obj
kenney/space-station-kit/pipe-bend,"pipe-bend",kenney,space-station-kit,buildings,"building industrial scifi",96,288,1,whole-model,True,True,0.500,0.500,0.285,4355,kenney/space-station-kit/pipe-bend.obj
kenney/space-station-kit/pipe-bend-diagonal,"pipe-bend-diagonal",kenney,space-station-kit,buildings,"building industrial scifi",80,240,1,whole-model,True,True,0.426,0.607,0.285,3533,kenney/space-station-kit/pipe-bend-diagonal.obj
kenney/space-station-kit/pipe-end,"pipe-end",kenney,space-station-kit,buildings,"building industrial scifi",72,216,1,whole-model,True,True,0.346,0.500,0.400,2657,kenney/space-station-kit/pipe-end.obj
kenney/space-station-kit/pipe-end-colored,"pipe-end-colored",kenney,space-station-kit,buildings,"building industrial scifi",72,216,1,whole-model,True,True,0.346,0.500,0.400,2681,kenney/space-station-kit/pipe-end-colored.obj
kenney/space-station-kit/pipe-ring,"pipe-ring",kenney,space-station-kit,buildings,"building industrial scifi",80,240,1,whole-model,True,True,0.346,0.500,0.400,2838,kenney/space-station-kit/pipe-ring.obj
kenney/space-station-kit/pipe-ring-colored,"pipe-ring-colored",kenney,space-station-kit,buildings,"building industrial scifi",80,240,1,whole-model,True,True,0.346,0.500,0.400,2862,kenney/space-station-kit/pipe-ring-colored.obj
kenney/space-station-kit/rail,"rail",kenney,space-station-kit,buildings,"building rail scifi",192,576,1,whole-model,True,True,1.000,0.400,0.100,7075,kenney/space-station-kit/rail.obj
kenney/space-station-kit/rail-narrow,"rail-narrow",kenney,space-station-kit,buildings,"building rail scifi",192,576,1,whole-model,True,True,0.500,0.400,0.100,7064,kenney/space-station-kit/rail-narrow.obj
kenney/space-station-kit/rocks,"rocks",kenney,space-station-kit,buildings,"building rock scifi",160,480,1,whole-model,True,True,1.111,0.353,1.017,7238,kenney/space-station-kit/rocks.obj
kenney/space-station-kit/skip,"skip",kenney,space-station-kit,buildings,"building scifi",176,528,1,whole-model,True,True,0.700,0.500,1.200,6277,kenney/space-station-kit/skip.obj
kenney/space-station-kit/skip-rocks,"skip-rocks",kenney,space-station-kit,buildings,"building rock scifi",276,828,1,whole-model,True,True,0.700,0.700,1.200,10278,kenney/space-station-kit/skip-rocks.obj
kenney/space-station-kit/stairs,"stairs",kenney,space-station-kit,buildings,"building scifi stairs",104,312,1,whole-model,True,True,1.000,0.300,1.000,3716,kenney/space-station-kit/stairs.obj
kenney/space-station-kit/stairs-corner,"stairs-corner",kenney,space-station-kit,buildings,"building scifi stairs",192,576,1,whole-model,True,True,1.000,0.300,1.000,7639,kenney/space-station-kit/stairs-corner.obj
kenney/space-station-kit/stairs-corner-inner,"stairs-corner-inner",kenney,space-station-kit,buildings,"building scifi stairs",144,432,1,whole-model,True,True,1.000,0.300,1.000,5114,kenney/space-station-kit/stairs-corner-inner.obj
kenney/space-station-kit/stairs-handrail,"stairs-handrail",kenney,space-station-kit,buildings,"building scifi stairs",144,432,1,whole-model,True,True,1.000,0.563,1.000,6093,kenney/space-station-kit/stairs-handrail.obj
kenney/space-station-kit/stairs-handrail-single,"stairs-handrail-single",kenney,space-station-kit,buildings,"building scifi stairs",72,216,1,whole-model,True,True,0.100,0.563,1.000,3424,kenney/space-station-kit/stairs-handrail-single.obj
kenney/space-station-kit/stairs-ramp,"stairs-ramp",kenney,space-station-kit,buildings,"building scifi stairs",120,360,1,whole-model,True,True,1.000,0.300,1.000,4337,kenney/space-station-kit/stairs-ramp.obj
kenney/space-station-kit/stairs-small-center,"stairs-small-center",kenney,space-station-kit,buildings,"building scifi stairs",56,168,1,whole-model,True,True,1.000,0.300,0.300,1969,kenney/space-station-kit/stairs-small-center.obj
kenney/space-station-kit/stairs-small-corner,"stairs-small-corner",kenney,space-station-kit,buildings,"building scifi stairs",104,312,1,whole-model,True,True,0.300,0.300,0.300,3542,kenney/space-station-kit/stairs-small-corner.obj
kenney/space-station-kit/stairs-small-corner-inner,"stairs-small-corner-inner",kenney,space-station-kit,buildings,"building scifi stairs",72,216,1,whole-model,True,True,0.300,0.300,0.300,2505,kenney/space-station-kit/stairs-small-corner-inner.obj
kenney/space-station-kit/stairs-small-edge,"stairs-small-edge",kenney,space-station-kit,buildings,"building scifi stairs",76,228,1,whole-model,True,True,1.000,0.400,0.400,2831,kenney/space-station-kit/stairs-small-edge.obj
kenney/space-station-kit/stairs-small-edge-handrail,"stairs-small-edge-handrail",kenney,space-station-kit,buildings,"building scifi stairs",164,492,1,whole-model,True,True,1.000,0.700,0.400,6003,kenney/space-station-kit/stairs-small-edge-handrail.obj
kenney/space-station-kit/stairs-small-edges,"stairs-small-edges",kenney,space-station-kit,buildings,"building scifi stairs",96,288,1,whole-model,True,True,1.000,0.400,0.400,3550,kenney/space-station-kit/stairs-small-edges.obj
kenney/space-station-kit/stairs-small-edges-handrail,"stairs-small-edges-handrail",kenney,space-station-kit,buildings,"building scifi stairs",272,816,1,whole-model,True,True,1.000,0.700,0.400,9820,kenney/space-station-kit/stairs-small-edges-handrail.obj
kenney/space-station-kit/structure,"structure",kenney,space-station-kit,buildings,"building scifi",144,432,1,whole-model,True,True,1.000,1.000,1.000,6105,kenney/space-station-kit/structure.obj
kenney/space-station-kit/structure-barrier,"structure-barrier",kenney,space-station-kit,buildings,"building scifi wall",256,768,1,whole-model,True,True,1.100,1.000,1.100,11112,kenney/space-station-kit/structure-barrier.obj
kenney/space-station-kit/structure-barrier-high,"structure-barrier-high",kenney,space-station-kit,buildings,"building scifi wall",256,768,1,whole-model,True,True,1.100,1.000,1.100,11172,kenney/space-station-kit/structure-barrier-high.obj
kenney/space-station-kit/structure-panel,"structure-panel",kenney,space-station-kit,buildings,"building scifi",248,744,1,whole-model,True,True,0.850,0.125,0.850,8819,kenney/space-station-kit/structure-panel.obj
kenney/space-station-kit/table,"table",kenney,space-station-kit,buildings,"building furniture scifi",208,624,1,whole-model,True,True,1.100,0.400,0.600,7089,kenney/space-station-kit/table.obj
kenney/space-station-kit/table-display,"table-display",kenney,space-station-kit,buildings,"building furniture scifi",416,1248,2,two-part,True,True,1.241,0.600,0.816,19112,kenney/space-station-kit/table-display.obj
kenney/space-station-kit/table-display-planet,"table-display-planet",kenney,space-station-kit,buildings,"building furniture scifi",184,552,3,per-part,True,True,0.500,0.400,0.500,9359,kenney/space-station-kit/table-display-planet.obj
kenney/space-station-kit/table-display-small,"table-display-small",kenney,space-station-kit,buildings,"building furniture scifi",448,1344,3,per-part,True,True,0.841,0.600,0.816,22284,kenney/space-station-kit/table-display-small.obj
kenney/space-station-kit/table-inset,"table-inset",kenney,space-station-kit,buildings,"building furniture scifi",244,732,1,whole-model,True,True,1.241,0.400,0.741,9867,kenney/space-station-kit/table-inset.obj
kenney/space-station-kit/table-inset-small,"table-inset-small",kenney,space-station-kit,buildings,"building furniture scifi",244,732,1,whole-model,True,True,0.841,0.400,0.741,10127,kenney/space-station-kit/table-inset-small.obj
kenney/space-station-kit/table-large,"table-large",kenney,space-station-kit,buildings,"building furniture scifi",208,624,1,whole-model,True,True,1.400,0.400,0.900,7274,kenney/space-station-kit/table-large.obj
kenney/space-station-kit/wall,"wall",kenney,space-station-kit,buildings,"building scifi wall",88,264,1,whole-model,True,True,1.000,1.000,0.300,3032,kenney/space-station-kit/wall.obj
kenney/space-station-kit/wall-banner,"wall-banner",kenney,space-station-kit,buildings,"building decor scifi signage wall",104,312,1,whole-model,True,True,1.000,1.000,0.300,3625,kenney/space-station-kit/wall-banner.obj
kenney/space-station-kit/wall-corner,"wall-corner",kenney,space-station-kit,buildings,"building scifi wall",184,552,1,whole-model,True,True,0.800,1.000,0.800,6640,kenney/space-station-kit/wall-corner.obj
kenney/space-station-kit/wall-corner-banner,"wall-corner-banner",kenney,space-station-kit,buildings,"building decor scifi signage wall",216,648,1,whole-model,True,True,0.800,1.000,0.800,7994,kenney/space-station-kit/wall-corner-banner.obj
kenney/space-station-kit/wall-corner-round,"wall-corner-round",kenney,space-station-kit,buildings,"building scifi wall",328,984,1,whole-model,True,True,0.800,1.000,0.800,12682,kenney/space-station-kit/wall-corner-round.obj
kenney/space-station-kit/wall-corner-round-banner,"wall-corner-round-banner",kenney,space-station-kit,buildings,"building decor scifi signage wall",384,1152,1,whole-model,True,True,0.800,1.000,0.800,15318,kenney/space-station-kit/wall-corner-round-banner.obj
kenney/space-station-kit/wall-detail,"wall-detail",kenney,space-station-kit,buildings,"building scifi wall",200,600,2,two-part,True,True,0.400,0.700,0.173,8237,kenney/space-station-kit/wall-detail.obj
kenney/space-station-kit/wall-door,"wall-door",kenney,space-station-kit,buildings,"building door scifi wall",196,588,1,whole-model,True,True,1.000,1.000,0.300,6875,kenney/space-station-kit/wall-door.obj
kenney/space-station-kit/wall-door-banner,"wall-door-banner",kenney,space-station-kit,buildings,"building decor door scifi signage wall",220,660,1,whole-model,True,True,1.000,1.000,0.300,7840,kenney/space-station-kit/wall-door-banner.obj
kenney/space-station-kit/wall-door-center,"wall-door-center",kenney,space-station-kit,buildings,"building door scifi wall",40,120,1,whole-model,True,True,1.000,0.300,0.300,1431,kenney/space-station-kit/wall-door-center.obj
kenney/space-station-kit/wall-door-edge,"wall-door-edge",kenney,space-station-kit,buildings,"building door scifi wall",124,372,1,whole-model,True,True,1.000,1.000,0.300,4532,kenney/space-station-kit/wall-door-edge.obj
kenney/space-station-kit/wall-door-edge-banner,"wall-door-edge-banner",kenney,space-station-kit,buildings,"building decor door scifi signage wall",136,408,1,whole-model,True,True,1.000,1.000,0.300,5029,kenney/space-station-kit/wall-door-edge-banner.obj
kenney/space-station-kit/wall-door-wide,"wall-door-wide",kenney,space-station-kit,buildings,"building door scifi wall",196,588,1,whole-model,True,True,1.000,1.000,0.300,6890,kenney/space-station-kit/wall-door-wide.obj
kenney/space-station-kit/wall-door-wide-banner,"wall-door-wide-banner",kenney,space-station-kit,buildings,"building decor door scifi signage wall",220,660,1,whole-model,True,True,1.000,1.000,0.300,7855,kenney/space-station-kit/wall-door-wide-banner.obj
kenney/space-station-kit/wall-pillar,"wall-pillar",kenney,space-station-kit,buildings,"building pillar scifi wall",176,528,1,whole-model,True,True,1.000,1.000,0.500,6433,kenney/space-station-kit/wall-pillar.obj
kenney/space-station-kit/wall-pillar-banner,"wall-pillar-banner",kenney,space-station-kit,buildings,"building decor pillar scifi signage wall",312,936,1,whole-model,True,True,1.000,1.000,0.500,11948,kenney/space-station-kit/wall-pillar-banner.obj
kenney/space-station-kit/wall-switch,"wall-switch",kenney,space-station-kit,buildings,"building scifi wall",36,108,1,whole-model,True,True,0.100,0.200,0.025,1694,kenney/space-station-kit/wall-switch.obj
kenney/space-station-kit/wall-window,"wall-window",kenney,space-station-kit,buildings,"building scifi wall window",208,624,1,whole-model,True,True,1.000,1.000,0.300,7421,kenney/space-station-kit/wall-window.obj
kenney/space-station-kit/wall-window-banner,"wall-window-banner",kenney,space-station-kit,buildings,"building decor scifi signage wall window",224,672,1,whole-model,True,True,1.000,1.000,0.300,8130,kenney/space-station-kit/wall-window-banner.obj
kenney/space-station-kit/wall-window-frame,"wall-window-frame",kenney,space-station-kit,buildings,"building decor scifi wall window",72,216,1,whole-model,True,True,0.600,0.400,0.100,2426,kenney/space-station-kit/wall-window-frame.obj
